study,source,scan_id,crosscut,manual_code,manual_rep,groove_left_manual,groove_right_manual
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-J/L4.x3p,Unknown 1-J/B1/L4,150,kr,1,289.4293106831504,2438.708271368758
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-J/L5.x3p,Unknown 1-J/B1/L5,150,kr,1,282.9774141579716,2253.280985907254
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-J/L6.x3p,Unknown 1-J/B1/L6,100,kr,1,303.62430787390724,2138.2482923470416
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L1.x3p,Unknown 1-K/B1/L1,125,kr,1,246.83119527295713,2229.3109293524426
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L2.x3p,Unknown 1-K/B1/L2,100,kr,1,228.41062362299903,2216.411532843083
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L3.x3p,Unknown 1-K/B1/L3,125,kr,1,274.12874542257066,2253.280985907254
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L4.x3p,Unknown 1-K/B1/L4,200,kr,1,315.42253285444184,2216.411532843083
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L5.x3p,Unknown 1-K/B1/L5,150,kr,1,272.6245287820702,2229.0575191595935
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-K/L6.x3p,Unknown 1-K/B1/L6,100,kr,1,234.3097361132663,2228.209757823618
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L1.x3p,Unknown 1-N/B1/L1,150,kr,1,265.2800766871697,2219.361089088217
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L2.x3p,Unknown 1-N/B1/L2,125,kr,1,227.95028293566943,2204.6713487794073
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L3.x3p,Unknown 1-N/B1/L3,125,kr,1,257.28263817655863,2233.524348034593
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L4.x3p,Unknown 1-N/B1/L4,125,kr,1,274.12874542257066,2219.361089088217
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L5.x3p,Unknown 1-N/B1/L5,150,kr,1,237.62476557452433,2187.59013625009
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-N/L6.x3p,Unknown 1-N/B1/L6,125,kr,1,281.92907232198024,2224.3628888860317
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L1.x3p,Unknown 1-Q/B1/L1,100,kr,1,222.78549446439072,2196.276288475383
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L2.x3p,Unknown 1-Q/B1/L2,125,kr,1,201.75778247770276,2213.764520396769
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L3.x3p,Unknown 1-Q/B1/L3,150,kr,1,249.0575173389346,2232.6340921913184
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L4.x3p,Unknown 1-Q/B1/L4,125,kr,1,247.32067757125915,2233.217325442605
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L5.x3p,Unknown 1-Q/B1/L5,150,kr,1,239.881009384418,2240.205063408689
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Q/L6.x3p,Unknown 1-Q/B1/L6,100,kr,1,278.55307979027117,2256.2305421523874
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L1.x3p,Unknown 1-T/B1/L1,100,kr,1,256.78310701995895,2366.1802271504994
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L2.x3p,Unknown 1-T/B1/L2,125,kr,1,209.23850802963022,2445.0021418409415
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L3.x3p,Unknown 1-T/B1/L3,75,kr,1,284.0005613851473,2223.1995444329364
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L4.x3p,Unknown 1-T/B1/L4,100,kr,1,287.40174852567213,2247.3818734169868
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L5.x3p,Unknown 1-T/B1/L5,100,kr,1,257.56495005147985,2209.0605152278627
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-T/L6.x3p,Unknown 1-T/B1/L6,125,kr,1,249.0575173389346,2222.3106453333507
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L1.x3p,Unknown 1-Y/B1/L1,150,kr,1,282.902532598258,2288.0700308777414
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L2.x3p,Unknown 1-Y/B1/L2,125,kr,1,269.13345702247034,2142.5516380634795
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L3.x3p,Unknown 1-Y/B1/L3,175,kr,1,127.62872708400924,2128.5717021624355
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L4.x3p,Unknown 1-Y/B1/L4,175,kr,1,269.7044110548702,2178.0673016563455
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L5.x3p,Unknown 1-Y/B1/L5,125,kr,1,198.33478667461327,2140.344394765724
phoenix,/media/Sunny/CSAFE/Phoenix Set//Unknown 1-Y/L6.x3p,Unknown 1-Y/B1/L6,150,kr,1,280.10102033654783,2256.8539657967426
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L1.x3p,Gun 1-A9/B1/L1,75,kr,2,335.9292849796353,2289.752923803643
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L2.x3p,Gun 1-A9/B1/L2,100,kr,2,301.0199574137482,2253.4868419219465
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L3.x3p,Gun 1-A9/B1/L3,100,kr,2,305.98576767730066,2364.2092749088706
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L4.x3p,Gun 1-A9/B1/L4,150,kr,2,318.77560381400457,2249.612589886376
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L5.x3p,Gun 1-A9/B1/L5,125,kr,2,344.40529767430525,2259.5799588339632
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B1/L6.x3p,Gun 1-A9/B1/L6,175,kr,2,364.5900980287025,2281.0884497535294
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L1.x3p,Gun 1-A9/B2/L1,175,kr,2,336.79355704948745,2276.6995222304954
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L2.x3p,Gun 1-A9/B2/L2,150,kr,2,329.4786778444309,2272.3105947074614
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L3.x3p,Gun 1-A9/B2/L3,125,kr,2,288.51535429611397,2260.606787979371
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L4.x3p,Gun 1-A9/B2/L4,175,kr,2,304.9623412659828,2284.414412868833
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L5.x3p,Gun 1-A9/B2/L5,150,kr,2,336.79355704948745,2317.6628457788124
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B2/L6.x3p,Gun 1-A9/B2/L6,100,kr,2,298.35268440535987,2252.988084220209
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L1.x3p,Gun 1-A9/B3/L1,225,kr,2,432.3519880008463,2426.3009543603403
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L2.x3p,Gun 1-A9/B3/L2,125,kr,2,430.2689260766972,2381.6286100277894
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L3.x3p,Gun 1-A9/B3/L3,150,kr,2,351.6255806727993,2342.3257263766204
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L4.x3p,Gun 1-A9/B3/L4,175,kr,2,394.64941247052695,2381.946658560036
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L5.x3p,Gun 1-A9/B3/L5,100,kr,2,393.12809877864964,2383.328068566472
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-A9/B3/L6.x3p,Gun 1-A9/B3/L6,75,kr,2,402.7141754874556,2369.055521801955
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L1.x3p,Gun 1-C8/B1/L1,175,kr,2,180.55741965137298,2143.4757730003616
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L2.x3p,Gun 1-C8/B1/L2,200,kr,2,247.58658268593513,2204.4543548624615
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L3.x3p,Gun 1-C8/B1/L3,150,kr,2,307.6318248339322,2278.3137070387224
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L4.x3p,Gun 1-C8/B1/L4,150,kr,2,238.9419469630184,2164.814949037873
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L5.x3p,Gun 1-C8/B1/L5,175,kr,2,214.38962655057566,2205.528500052188
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B1/L6.x3p,Gun 1-C8/B1/L6,250,kr,2,245.06748153482647,2204.0676498148428
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L1.x3p,Gun 1-C8/B2/L1,175,kr,2,210.39580796014008,2155.19939350755
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L2.x3p,Gun 1-C8/B2/L2,175,kr,2,232.64787836798322,2177.463612205311
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L3.x3p,Gun 1-C8/B2/L3,150,kr,2,231.86945118000241,2140.439553910165
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L4.x3p,Gun 1-C8/B2/L4,125,kr,2,345.5714120955554,2232.810247000156
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L5.x3p,Gun 1-C8/B2/L5,100,kr,2,333.6829276213677,2270.121058626775
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B2/L6.x3p,Gun 1-C8/B2/L6,100,kr,2,316.79298114419544,2245.937421469835
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L1.x3p,Gun 1-C8/B3/L1,100,kr,2,523.1042937647177,2458.6677873901217
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L2.x3p,Gun 1-C8/B3/L2,200,kr,2,421.3246467216524,2351.074950289206
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L3.x3p,Gun 1-C8/B3/L3,200,kr,2,387.5893936147319,2348.690893936085
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L4.x3p,Gun 1-C8/B3/L4,100,kr,2,392.23889222197505,2201.191679344278
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L5.x3p,Gun 1-C8/B3/L5,100,kr,2,502.866288300822,2423.355981894084
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-C8/B3/L6.x3p,Gun 1-C8/B3/L6,200,kr,2,434.5768029783476,2358.5228205484705
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L1.x3p,Gun 1-F6/B1/L1,225,kr,2,212.57442329118808,2174.2287496249696
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L2.x3p,Gun 1-F6/B1/L2,300,kr,2,221.31990118020997,2159.2172922692685
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L3.x3p,Gun 1-F6/B1/L3,225,kr,2,208.03765215316162,2138.1070145532062
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L4.x3p,Gun 1-F6/B1/L4,250,kr,2,206.88323301906462,2173.4785386221843
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L5.x3p,Gun 1-F6/B1/L5,275,kr,2,221.66587941932164,2213.9966295799723
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B1/L6.x3p,Gun 1-F6/B1/L6,250,kr,2,340.5985047139401,2313.0004191128596
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L1.x3p,Gun 1-F6/B2/L1,275,kr,2,289.9783301371253,2226.9583436361104
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L2.x3p,Gun 1-F6/B2/L2,200,kr,2,153.92157692307273,2124.5500347653183
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L3.x3p,Gun 1-F6/B2/L3,125,kr,2,270.93474402435754,2245.3136372047006
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L4.x3p,Gun 1-F6/B2/L4,200,kr,2,256.7098916408138,2221.2763323242884
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L5.x3p,Gun 1-F6/B2/L5,350,kr,2,240.2371515427405,2218.180488590043
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B2/L6.x3p,Gun 1-F6/B2/L6,300,kr,2,218.5924056138789,2146.725654381774
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L1.x3p,Gun 1-F6/B3/L1,125,kr,2,527.5448253696027,2486.2097101992063
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L2.x3p,Gun 1-F6/B3/L2,100,kr,2,470.4428080137009,2708.880239768515
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L3.x3p,Gun 1-F6/B3/L3,150,kr,2,420.718120580662,2373.6108514569764
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L4.x3p,Gun 1-F6/B3/L4,150,kr,2,651.1886851831825,2626.273818834294
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L5.x3p,Gun 1-F6/B3/L5,100,kr,2,497.8789835547326,2451.611406042358
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-F6/B3/L6.x3p,Gun 1-F6/B3/L6,75,kr,2,435.3246453824614,2391.07132119128
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L1.x3p,Gun 1-L5/B1/L1,150,kr,2,349.96033961858933,2292.79225648162
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L2.x3p,Gun 1-L5/B1/L2,200,kr,2,313.6035939155922,2307.8129975667766
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L3.x3p,Gun 1-L5/B1/L3,100,kr,2,297.2932093421819,2229.8842953181334
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L4.x3p,Gun 1-L5/B1/L4,125,kr,2,290.35383889253,2253.7365578845825
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L5.x3p,Gun 1-L5/B1/L5,100,kr,2,326.87509482616196,2258.119108596618
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B1/L6.x3p,Gun 1-L5/B1/L6,200,kr,2,306.4231915033281,2259.5799588339632
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L1.x3p,Gun 1-L5/B2/L1,150,kr,2,338.2565328904988,2292.79225648162
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L2.x3p,Gun 1-L5/B2/L2,100,kr,2,348.27552845788165,2270.121058626775
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L3.x3p,Gun 1-L5/B2/L3,50,kr,2,241.7001273837518,2443.4787681057855
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L4.x3p,Gun 1-L5/B2/L4,200,kr,2,265.5193848576603,2201.145949340152
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L5.x3p,Gun 1-L5/B2/L5,100,kr,2,297.5303854724584,2257.823551960515
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B2/L6.x3p,Gun 1-L5/B2/L6,100,kr,2,314.83315911665625,2250.3379660622095
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L1.x3p,Gun 1-L5/B3/L1,150,kr,2,358.81063113348125,2331.1753807584555
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L2.x3p,Gun 1-L5/B3/L2,175,kr,2,333.54545393185316,2651.576668952145
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L3.x3p,Gun 1-L5/B3/L3,200,kr,2,329.34294600384845,2278.370540389912
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L4.x3p,Gun 1-L5/B3/L4,175,kr,2,432.6362757660053,2769.534033426111
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L5.x3p,Gun 1-L5/B3/L5,125,kr,2,451.812210681368,2408.867396239489
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-L5/B3/L6.x3p,Gun 1-L5/B3/L6,125,kr,2,413.90883522604395,2384.2945606384596
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L1.x3p,Gun 1-M2/B1/L1,200,kr,2,326.6151545425241,2224.544668952159
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L2.x3p,Gun 1-M2/B1/L2,300,kr,2,205.57092981330732,2156.1247666556756
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L3.x3p,Gun 1-M2/B1/L3,325,kr,2,237.58337915148294,2217.6288487250326
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L4.x3p,Gun 1-M2/B1/L4,225,kr,2,399.5772001285516,2372.2261054209785
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L5.x3p,Gun 1-M2/B1/L5,275,kr,2,196.39476129517573,2144.501180722835
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B1/L6.x3p,Gun 1-M2/B1/L6,225,kr,2,222.32680329975847,2188.6383403684877
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L1.x3p,Gun 1-M2/B2/L1,175,kr,2,159.37721705592034,2121.917690968446
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L2.x3p,Gun 1-M2/B2/L2,125,kr,2,250.4779824298197,2172.828237518692
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L3.x3p,Gun 1-M2/B2/L3,175,kr,2,253.09952472264627,2225.2777502086974
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L4.x3p,Gun 1-M2/B2/L4,200,kr,2,198.32027393977762,2212.8327512389146
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L5.x3p,Gun 1-M2/B2/L5,125,kr,2,240.163110908976,2105.568986717856
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B2/L6.x3p,Gun 1-M2/B2/L6,175,kr,2,226.15242623635396,2171.7776388768066
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L1.x3p,Gun 1-M2/B3/L1,100,kr,2,446.46576794513527,2447.381580887015
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L2.x3p,Gun 1-M2/B3/L2,100,kr,2,414.7317333940322,2384.7016778979414
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L3.x3p,Gun 1-M2/B3/L3,225,kr,2,462.0122955324498,2397.7031559352263
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L4.x3p,Gun 1-M2/B3/L4,125,kr,2,476.7072827297925,2290.800422648321
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L5.x3p,Gun 1-M2/B3/L5,100,kr,2,443.8223334047464,2388.1547780157966
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-M2/B3/L6.x3p,Gun 1-M2/B3/L6,100,kr,2,449.62624351830766,2421.8934356116733
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L1.x3p,Gun 1-P7/B1/L1,100,kr,2,231.45929649667255,2286.9403531175744
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L2.x3p,Gun 1-P7/B1/L2,100,kr,2,295.83023350117054,2285.4773772765634
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L3.x3p,Gun 1-P7/B1/L3,50,kr,2,286.74853894363923,2142.7612210734387
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L4.x3p,Gun 1-P7/B1/L4,125,kr,2,303.0384658646883,2235.098816619141
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L5.x3p,Gun 1-P7/B1/L5,125,kr,2,304.4977259483397,2249.691417455655
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B1/L6.x3p,Gun 1-P7/B1/L6,75,kr,2,260.71881331689895,2212.3285852259974
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L1.x3p,Gun 1-P7/B2/L1,150,kr,2,284.51043794314893,2224.5195531376767
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L2.x3p,Gun 1-P7/B2/L2,75,kr,2,235.84822401970655,2443.4787681057855
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L3.x3p,Gun 1-P7/B2/L3,125,kr,2,230.62445682450664,2156.840622669753
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L4.x3p,Gun 1-P7/B2/L4,100,kr,2,339.53971539531983,2442.1855800835015
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L5.x3p,Gun 1-P7/B2/L5,125,kr,2,257.33638145651224,2215.041712543183
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B2/L6.x3p,Gun 1-P7/B2/L6,50,kr,2,203.26192479108073,2138.527713091865
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L1.x3p,Gun 1-P7/B3/L1,125,kr,2,462.52019659308803,2440.7883382793416
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L2.x3p,Gun 1-P7/B3/L2,175,kr,2,436.75380340688844,2404.6893636703917
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L3.x3p,Gun 1-P7/B3/L3,100,kr,2,416.9965366937978,2403.8520639596572
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L4.x3p,Gun 1-P7/B3/L4,175,kr,2,399.06289988214087,2366.505639757811
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L5.x3p,Gun 1-P7/B3/L5,200,kr,2,333.0927873901778,2327.913964538185
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-P7/B3/L6.x3p,Gun 1-P7/B3/L6,100,kr,2,458.8224008999239,2375.1775133918377
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L1.x3p,Gun 1-R3/B1/L1,125,kr,2,289.9783301371253,2439.0898405827515
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L2.x3p,Gun 1-R3/B1/L2,125,kr,2,317.6310667012023,2205.913614946113
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L3.x3p,Gun 1-R3/B1/L3,150,kr,2,221.00082001285017,2169.7612925861863
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L4.x3p,Gun 1-R3/B1/L4,150,kr,2,246.08905490678575,2134.7908656523973
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L5.x3p,Gun 1-R3/B1/L5,150,kr,2,262.18178915791026,2202.0877543389183
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B1/L6.x3p,Gun 1-R3/B1/L6,125,kr,2,272.42262004498946,2191.846923451839
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L1.x3p,Gun 1-R3/B2/L1,75,kr,2,317.77487111634036,2251.828932933303
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L2.x3p,Gun 1-R3/B2/L2,150,kr,2,214.8533613670396,2092.1854612170014
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L3.x3p,Gun 1-R3/B2/L3,100,kr,2,253.074041782723,2233.3374672701357
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L4.x3p,Gun 1-R3/B2/L4,200,kr,2,322.4171350890333,2180.0244780044513
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L5.x3p,Gun 1-R3/B2/L5,100,kr,2,249.88602785514632,2202.1856465078154
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B2/L6.x3p,Gun 1-R3/B2/L6,200,kr,2,291.8146891298753,2266.88421002069
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L1.x3p,Gun 1-R3/B3/L1,150,kr,2,433.51655978143305,2383.5928976322493
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L2.x3p,Gun 1-R3/B3/L2,75,kr,2,456.2998757767184,2687.407330137061
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L3.x3p,Gun 1-R3/B3/L3,50,kr,2,481.68160445681144,2473.188535461686
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L4.x3p,Gun 1-R3/B3/L4,50,kr,2,674.0881721126874,2616.5770890828494
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L5.x3p,Gun 1-R3/B3/L5,150,kr,2,648.5978189414861,2637.069626740874
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-R3/B3/L6.x3p,Gun 1-R3/B3/L6,200,kr,2,608.2100557102909,2558.111022284057
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L1.x3p,Gun 1-U10/B1/L1,100,kr,2,284.0680847772201,2275.95809896138
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L2.x3p,Gun 1-U10/B1/L2,100,kr,2,268.01622385705474,2036.6394452425504
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L3.x3p,Gun 1-U10/B1/L3,150,kr,2,324.65962363401746,2091.0571960573693
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L4.x3p,Gun 1-U10/B1/L4,150,kr,2,312.2750656738722,2250.1299998928057
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L5.x3p,Gun 1-U10/B1/L5,100,kr,2,232.92227233768386,2199.1618026568954
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B1/L6.x3p,Gun 1-U10/B1/L6,200,kr,2,306.4231915033281,2244.9714564605106
phoenix,/media/Sunny/CSAFE/Phoenix Set//Gun 1-U10/B2/L1.x3p,Gun 1-U10/B2/L1,150,kr,2,300.21916102420454,2241.588102046224
